accX,accY,accZ,id,timestamp
927,-910,3855,811,1748698277517
965,-1062,3854,812,1748698277559
944,-838,3865,813,1748698277597
951,-932,3819,814,1748698277638
975,-953,3854,815,1748698277677
994,-933,3846,816,1748698277720
915,-902,3872,817,1748698277757
977,-974,3841,818,1748698277798
957,-898,3860,819,1748698277838
946,-945,3821,820,1748698277880
955,-927,3867,821,1748698277918
949,-909,3841,822,1748698277958
1006,-998,3892,823,1748698277998
972,-941,3960,824,1748698278041
990,-1035,3956,825,1748698278078
994,-926,3825,826,1748698278118
917,-1042,3673,827,1748698278159
878,-1094,3719,828,1748698278200
1044,-1007,3925,829,1748698278239
955,-973,3841,830,1748698278279
932,-1098,3883,831,1748698278319
946,-1195,3733,832,1748698278361
876,-1240,3680,833,1748698278399
951,-1143,3777,834,1748698278439
1000,-1092,3824,835,1748698278479
925,-1021,3877,836,1748698278521
1009,-1167,3834,837,1748698278560
951,-1077,3794,838,1748698278600
930,-1147,3775,839,1748698278640
973,-1096,3815,840,1748698278682
954,-1137,3801,841,1748698278720
979,-1154,3841,842,1748698278760
909,-1089,3823,843,1748698278800
949,-1149,3795,844,1748698278842
958,-1112,3811,845,1748698278880
959,-1087,3817,846,1748698278920
951,-1111,3805,847,1748698278960
945,-1106,3816,848,1748698279003
999,-1163,3763,849,1748698279041
981,-1098,3781,850,1748698279081
1008,-1055,3820,851,1748698279121
935,-1112,3810,852,1748698279163
952,-1092,3797,853,1748698279201
944,-1089,3796,854,1748698279241
983,-1080,3828,855,1748698279281
966,-1064,3791,856,1748698279324
970,-1113,3828,857,1748698279361
965,-1055,3816,858,1748698279402
968,-1093,3812,859,1748698279442
967,-1134,3805,860,1748698279483
948,-1114,3799,861,1748698279522
940,-1109,3819,862,1748698279562
934,-1138,3809,863,1748698279602
982,-1080,3808,864,1748698279645
971,-1108,3777,865,1748698279682
958,-1131,3822,866,1748698279722
966,-1117,3777,867,1748698279763
984,-1127,3794,868,1748698279804
966,-1101,3821,869,1748698279843
939,-1103,3799,870,1748698279883
961,-1107,3809,871,1748698279923
952,-1076,3802,872,1748698279966
948,-1104,3812,873,1748698280003
1008,-1100,3791,874,1748698280044
976,-1144,3762,875,1748698280083
947,-1102,3803,876,1748698280125
965,-1123,3781,877,1748698280164
974,-1116,3809,878,1748698280204
961,-1025,3829,879,1748698280244
936,-1100,3813,880,1748698280287
1018,-1192,3837,881,1748698280324
1010,-960,3852,882,1748698280364
916,-1100,3778,883,1748698280404
1047,-1240,3829,884,1748698280447
1084,-1566,3665,885,1748698280485
915,-1275,3648,886,1748698280525
890,-1010,3952,887,1748698280565
1028,-1261,3801,888,1748698280608
902,-840,3926,889,1748698280646
1282,-1351,3721,890,1748698280685
1152,-988,4087,891,1748698280725
1256,-1807,3687,892,1748698280767
1417,-1072,3769,893,1748698280805
1034,-1152,3638,894,1748698280846
983,-885,3936,895,1748698280886
1129,-64,4448,896,1748698280928
545,-938,3940,897,1748698280966
1249,-667,3658,898,1748698281006
1088,-1753,3798,899,1748698281046
1194,-704,4044,900,1748698281088
1326,-1256,3707,901,1748698281126
1169,-1686,3489,902,1748698281166
1219,-1248,3682,903,1748698281206
1123,-876,3773,904,1748698281249
732,-1254,3548,905,1748698281286
765,-1325,3593,906,1748698281327
548,-952,3869,907,1748698281367
549,-1153,4320,908,1748698281408
273,-994,5734,909,1748698281447
1312,1979,6045,910,1748698281487
1994,-576,3389,911,1748698281527
1722,-2811,1851,912,1748698281570
2859,-2848,1954,913,1748698281607
2960,-1294,2681,914,1748698281647
2459,-594,2557,915,1748698281687
1496,-2048,2653,916,1748698281729
1060,-931,3130,917,1748698281767
106,-2288,3733,918,1748698281807
129,-690,4186,919,1748698281848
96,-690,4021,920,1748698281890
-89,-607,4452,921,1748698281928
-246,-276,4030,922,1748698281968
-510,-739,4392,923,1748698282008
-349,-720,3872,924,1748698282050
4,-418,3692,925,1748698282088
-176,-55,3758,926,1748698282128
-131,222,4325,927,1748698282168
-453,537,4567,928,1748698282211
100,288,3899,929,1748698282249
-45,-213,3620,930,1748698282288
-108,604,4102,931,1748698282328
-244,316,3966,932,1748698282370
-163,380,3971,933,1748698282409
95,782,3976,934,1748698282449
-660,507,3764,935,1748698282489
-156,840,4223,936,1748698282532
-643,41,4268,937,1748698282569
-277,261,4026,938,1748698282609
-306,684,4007,939,1748698282650
-232,370,4193,940,1748698282691
-199,223,4136,941,1748698282729
-96,382,3974,942,1748698282770
-40,181,4154,943,1748698282810
241,99,4474,944,1748698282853
323,328,4914,945,1748698282890
130,953,4468,946,1748698282930
564,-492,3246,947,1748698282970
655,-2487,3654,948,1748698283012
772,-1653,3657,949,1748698283050
702,-593,3761,950,1748698283090
332,672,3679,951,1748698283130
-154,888,3385,952,1748698283173
-181,1441,3587,953,1748698283210
-541,1907,3394,954,1748698283251
-680,2002,3104,955,1748698283291
-1335,2419,3541,956,1748698283332
-1086,2788,3516,957,1748698283371
-993,2914,3284,958,1748698283411
-1518,3194,3642,959,1748698283451
-1302,2442,3176,960,1748698283494
-1096,2526,2745,961,1748698283531
-913,2469,2710,962,1748698283571
-962,2940,3050,963,1748698283612
-931,2259,2739,964,1748698283654
-1023,2080,3165,965,1748698283692
-1094,2894,3738,966,1748698283732
-887,2848,3321,967,1748698283772
-415,2884,3004,968,1748698283815
-772,1810,2989,969,1748698283853
-802,1856,3602,970,1748698283892
-767,2352,3488,971,1748698283932
-791,2433,3262,972,1748698283974
-802,2663,3309,973,1748698284012
-680,2252,3000,974,1748698284053
-797,2680,3133,975,1748698284093
-665,2440,3180,976,1748698284135
-660,2445,3469,977,1748698284173
-368,2014,2802,978,1748698284213
-782,2753,3285,979,1748698284253
-453,2595,2991,980,1748698284295
-522,2597,3072,981,1748698284334
-448,2735,3345,982,1748698284374
-310,2303,3152,983,1748698284414
-611,2756,3644,984,1748698284457
-479,2756,3362,985,1748698284494
-282,1430,2799,986,1748698284534
-302,2251,3156,987,1748698284574
-295,3328,3149,988,1748698284616
-372,2640,3058,989,1748698284654
-311,2140,3254,990,1748698284694
-280,2599,3132,991,1748698284734
-301,3020,3261,992,1748698284777
-286,2567,3248,993,1748698284815
-342,2724,3299,994,1748698284855
-244,2430,3165,995,1748698284895
-424,2624,3166,996,1748698284937
-146,2694,3199,997,1748698284975
-218,2482,3092,998,1748698285015
-196,2550,3381,999,1748698285056
-258,2742,3153,1000,1748698285098
-109,2784,3310,1001,1748698285135
-250,1874,3102,1002,1748698285175
-314,2691,3248,1003,1748698285215
-240,2776,3303,1004,1748698285258
-311,1856,3410,1005,1748698285296
-349,2606,3728,1006,1748698285336
31,2387,3823,1007,1748698285376
117,2414,3473,1008,1748698285419
39,2197,3204,1009,1748698285456
-192,2022,3374,1010,1748698285496
-223,1937,3457,1011,1748698285536
-559,2549,3743,1012,1748698285578
-307,2151,3823,1013,1748698285616
-351,2041,3780,1014,1748698285657
-156,2508,4179,1015,1748698285697
40,2439,3991,1016,1748698285739
225,1641,3416,1017,1748698285777
164,2113,4080,1018,1748698285817
692,2091,3840,1019,1748698285857
1055,2131,3570,1020,1748698285899
1215,2001,3399,1021,1748698285937
1270,2357,3337,1022,1748698285977
1304,2226,2756,1023,1748698286017
1128,2308,3035,1024,1748698286060
1322,2609,3159,1025,1748698286098
1205,1727,3260,1026,1748698286138
2126,1638,2494,1027,1748698286178
1452,2278,2755,1028,1748698286219
1722,2578,3195,1029,1748698286258
1206,1406,2621,1030,1748698286298
1668,2631,2882,1031,1748698286338
1375,2376,3065,1032,1748698286381
1538,3026,3537,1033,1748698286418
1475,2010,3658,1034,1748698286459
1855,1637,3206,1035,1748698286499
1826,1323,3312,1036,1748698286540
1834,1580,2875,1037,1748698286579
1408,2141,3595,1038,1748698286619
1519,1554,2928,1039,1748698286659
1293,735,2767,1040,1748698286702
972,1519,3512,1041,1748698286739
1114,848,3326,1042,1748698286779
910,1560,2829,1043,1748698286819
1185,1761,2994,1044,1748698286862
370,1814,3709,1045,1748698286899
536,1444,3631,1046,1748698286940
539,1177,4496,1047,1748698286980
666,1761,4293,1048,1748698287022
153,1417,3733,1049,1748698287060
350,1260,4205,1050,1748698287100
388,1222,4339,1051,1748698287140
212,1581,4699,1052,1748698287182
14,1136,3959,1053,1748698287220
338,1880,3257,1054,1748698287261
1040,1702,2997,1055,1748698287300
639,863,3104,1056,1748698287343
-299,1012,3059,1057,1748698287381
-846,1776,2199,1058,1748698287421
1203,354,3228,1059,1748698287461
-994,937,3125,1060,1748698287502
2047,253,2573,1061,1748698287541
-533,-388,4271,1062,1748698287581
2085,184,3187,1063,1748698287621
2636,-826,4548,1064,1748698287664
2836,-1322,4265,1065,1748698287701
2616,-802,3819,1066,1748698287741
648,-2303,5021,1067,1748698287782
1017,-2534,3690,1068,1748698287823
218,-3085,4600,1069,1748698287862
-107,-2219,4455,1070,1748698287902
-171,-2002,4301,1071,1748698287942
-1359,-2118,3825,1072,1748698287985
-107,-1489,3698,1073,1748698288022
-215,-471,3694,1074,1748698288063
-545,-2132,3163,1075,1748698288102
-407,-1311,3885,1076,1748698288144
-333,-1250,4052,1077,1748698288183
-323,-1362,3448,1078,1748698288223
-144,-2360,3350,1079,1748698288263
-551,-896,4205,1080,1748698288306
-104,-1724,3921,1081,1748698288343
-475,-1477,3957,1082,1748698288383
-523,-1655,4137,1083,1748698288423
-602,-1407,3520,1084,1748698288465
-631,-1335,3658,1085,1748698288504
-845,-1241,3727,1086,1748698288544
-595,-917,3891,1087,1748698288584
-1080,-434,4637,1088,1748698288627
-1220,-1956,3887,1089,1748698288664
-1283,-1849,4291,1090,1748698288704
-411,-1960,4284,1091,1748698288744
-567,-1559,3611,1092,1748698288787
399,-1443,2860,1093,1748698288824
466,-750,2876,1094,1748698288865
1527,-740,2040,1095,1748698288905
1562,-1464,2847,1096,1748698288948
1184,-810,3046,1097,1748698288985
2527,-1761,2426,1098,1748698289025
1638,-1842,2986,1099,1748698289065
2065,-1863,3121,1100,1748698289107
1884,-1683,3438,1101,1748698289146
1592,-2697,3638,1102,1748698289186
1701,-2432,3889,1103,1748698289226
1657,-2536,3778,1104,1748698289269
1517,-1721,3870,1105,1748698289307
1080,-1457,3978,1106,1748698289347
826,-2349,3730,1107,1748698289387
778,-1853,3807,1108,1748698289428
428,-1644,3468,1109,1748698289467
600,-1784,3296,1110,1748698289507
269,-2034,3705,1111,1748698289547
491,-2172,3506,1112,1748698289590
680,-1672,3359,1113,1748698289627
550,-1715,3539,1114,1748698289668
636,-1819,3585,1115,1748698289707
718,-1788,3830,1116,1748698289749
528,-1373,3581,1117,1748698289788
507,-1427,3698,1118,1748698289828
818,-1152,3776,1119,1748698289868
1056,-1719,3522,1120,1748698289910
1659,-2360,3533,1121,1748698289948
1419,-1168,3452,1122,1748698289988
288,-805,3996,1123,1748698290028
901,-1093,3721,1124,1748698290070
474,207,4177,1125,1748698290108
1426,-14,4231,1126,1748698290148
1213,-1253,3594,1127,1748698290189
1103,-969,3830,1128,1748698290231
886,-379,3982,1129,1748698290269
909,-524,4002,1130,1748698290309
1092,-663,3912,1131,1748698290349
1140,-608,3904,1132,1748698290391
1006,-628,3877,1133,1748698290429
1076,-568,3879,1134,1748698290470
979,-652,3867,1135,1748698290509
1080,-732,3850,1136,1748698290552
1073,-689,3885,1137,1748698290590
1087,-649,3889,1138,1748698290630
1026,-683,3904,1139,1748698290670
1082,-688,3863,1140,1748698290712
1085,-647,3882,1141,1748698290750
1044,-674,3877,1142,1748698290790
1071,-719,3881,1143,1748698290830
1033,-693,3884,1144,1748698290873
1012,-683,3877,1145,1748698290910
1058,-709,3882,1146,1748698290951
1027,-686,3861,1147,1748698290991
1049,-716,3874,1148,1748698291032
1061,-683,3870,1149,1748698291071
1043,-691,3886,1150,1748698291111
1063,-743,3867,1151,1748698291151
1061,-692,3865,1152,1748698291194
1044,-709,3883,1153,1748698291231
1027,-720,3872,1154,1748698291272
1015,-655,3872,1155,1748698291311
1060,-627,3874,1156,1748698291353
1026,-711,3867,1157,1748698291392
1037,-708,3891,1158,1748698291432
1021,-693,3897,1159,1748698291472
1067,-731,3898,1160,1748698291514
1071,-720,3894,1161,1748698291552
1045,-698,3894,1162,1748698291592
1053,-708,3877,1163,1748698291632
1060,-744,3875,1164,1748698291674
1045,-724,3857,1165,1748698291712
1054,-729,3901,1166,1748698291753
1032,-747,3863,1167,1748698291793
1049,-709,3875,1168,1748698291835
1030,-725,3888,1169,1748698291873
1072,-767,3857,1170,1748698291913
1074,-718,3845,1171,1748698291953
1061,-736,3892,1172,1748698291995
1049,-728,3878,1173,1748698292034
1044,-714,3860,1174,1748698292074
1054,-733,3869,1175,1748698292114
1037,-742,3856,1176,1748698292156
1042,-741,3855,1177,1748698292194
1066,-771,3859,1178,1748698292234
1042,-738,3868,1179,1748698292275
1011,-741,3868,1180,1748698292316
1034,-712,3863,1181,1748698292354
1049,-740,3907,1182,1748698292395
1040,-724,3896,1183,1748698292435
1025,-754,3850,1184,1748698292478
1050,-748,3870,1185,1748698292515
1054,-721,3878,1186,1748698292555
1019,-701,3890,1187,1748698292595
1035,-715,3891,1188,1748698292637
1029,-767,3870,1189,1748698292676
1049,-705,3868,1190,1748698292715
1066,-701,3869,1191,1748698292756
1043,-722,3905,1192,1748698292798
1027,-728,3873,1193,1748698292836
1046,-696,3879,1194,1748698292876
1046,-645,3904,1195,1748698292916
1051,-672,3886,1196,1748698292958
1030,-709,3886,1197,1748698292996
1048,-698,3866,1198,1748698293036
1033,-722,3887,1199,1748698293077
1055,-676,3916,1200,1748698293119
1017,-723,3870,1201,1748698293157
1056,-679,3878,1202,1748698293197
1046,-705,3870,1203,1748698293237
1062,-689,3866,1204,1748698293279
1026,-687,3909,1205,1748698293317
1052,-714,3869,1206,1748698293357
1061,-677,3885,1207,1748698293397
1035,-692,3896,1208,1748698293440
1068,-674,3896,1209,1748698293478
1039,-717,3857,1210,1748698293517
1007,-638,3907,1211,1748698293558
1069,-700,3889,1212,1748698293599
1065,-701,3870,1213,1748698293638
1070,-682,3906,1214,1748698293678
1032,-708,3869,1215,1748698293718
1040,-686,3872,1216,1748698293761
1013,-658,3864,1217,1748698293798
1044,-716,3882,1218,1748698293838
1066,-673,3900,1219,1748698293879
1047,-722,3882,1220,1748698293920
1053,-705,3896,1221,1748698293959
1030,-706,3881,1222,1748698293998
1041,-687,3901,1223,1748698294039
1066,-696,3889,1224,1748698294082
1052,-704,3877,1225,1748698294119
1054,-652,3891,1226,1748698294159
1053,-685,3879,1227,1748698294199
1099,-688,3884,1228,1748698294241
1044,-670,3906,1229,1748698294279
1039,-685,3859,1230,1748698294319
1068,-668,3901,1231,1748698294359
1018,-712,3851,1232,1748698294402
1042,-675,3877,1233,1748698294440
1051,-689,3888,1234,1748698294480
1031,-694,3877,1235,1748698294520
1053,-680,3889,1236,1748698294562
1040,-707,3863,1237,1748698294600
1055,-711,3893,1238,1748698294640
1047,-678,3893,1239,1748698294681
1065,-697,3867,1240,1748698294723
1050,-707,3875,1241,1748698294760
1041,-701,3869,1242,1748698294800
1058,-702,3880,1243,1748698294841
1024,-692,3855,1244,1748698294883
1023,-739,3871,1245,1748698294921
1060,-724,3891,1246,1748698294961
1057,-709,3871,1247,1748698295001
1032,-715,3853,1248,1748698295044
1037,-710,3899,1249,1748698295081
1023,-737,3885,1250,1748698295121
1037,-680,3882,1251,1748698295161
1065,-734,3877,1252,1748698295203
1032,-706,3881,1253,1748698295242
1049,-724,3860,1254,1748698295282
1050,-706,3907,1255,1748698295322
1035,-691,3876,1256,1748698295364
1047,-745,3871,1257,1748698295402
1045,-705,3886,1258,1748698295442
1042,-721,3871,1259,1748698295482
1029,-720,3883,1260,1748698295524
1031,-682,3860,1261,1748698295562
1062,-731,3889,1262,1748698295603
1042,-709,3881,1263,1748698295643
1060,-684,3890,1264,1748698295686
1040,-725,3865,1265,1748698295723
1022,-710,3903,1266,1748698295763
1059,-693,3878,1267,1748698295803
1056,-710,3864,1268,1748698295845
1054,-722,3888,1269,1748698295884
1037,-694,3909,1270,1748698295923
1054,-673,3889,1271,1748698295963
1041,-738,3885,1272,1748698296006
1027,-684,3892,1273,1748698296044
1033,-729,3867,1274,1748698296084
1029,-698,3889,1275,1748698296124
1023,-682,3887,1276,1748698296166
1030,-696,3894,1277,1748698296204
1042,-697,3885,1278,1748698296244
1059,-677,3870,1279,1748698296285
1042,-702,3878,1280,1748698296327
1038,-704,3868,1281,1748698296365
1035,-673,3884,1282,1748698296405
1051,-707,3880,1283,1748698296445
1043,-669,3873,1284,1748698296487
1024,-692,3893,1285,1748698296525
1015,-716,3884,1286,1748698296565
1032,-722,3874,1287,1748698296606
1051,-697,3901,1288,1748698296649
1045,-723,3873,1289,1748698296686
1047,-721,3868,1290,1748698296726
1038,-687,3874,1291,1748698296766
1032,-729,3866,1292,1748698296808
1066,-678,3869,1293,1748698296846
1053,-716,3877,1294,1748698296887
1054,-700,3861,1295,1748698296927
1038,-719,3871,1296,1748698296969
1042,-674,3912,1297,1748698297007
1046,-720,3878,1298,1748698297047
1034,-688,3880,1299,1748698297087
1009,-719,3900,1300,1748698297129
1056,-713,3887,1301,1748698297167
1034,-722,3889,1302,1748698297207
1036,-690,3879,1303,1748698297247
1063,-700,3898,1304,1748698297290
1044,-696,3882,1305,1748698297327
1017,-704,3891,1306,1748698297367
1038,-715,3857,1307,1748698297407
1069,-680,3890,1308,1748698297449
1046,-722,3898,1309,1748698297488
1033,-687,3871,1310,1748698297528
1039,-691,3887,1311,1748698297568
1018,-696,3888,1312,1748698297610
1055,-734,3862,1313,1748698297648
1013,-691,3866,1314,1748698297688
1019,-720,3883,1315,1748698297728
1032,-712,3894,1316,1748698297770
1045,-737,3864,1317,1748698297808
1035,-738,3888,1318,1748698297848
1047,-700,3863,1319,1748698297889
1065,-710,3863,1320,1748698297931
1045,-757,3875,1321,1748698297969
1041,-716,3878,1322,1748698298009
1020,-746,3894,1323,1748698298049
1039,-710,3883,1324,1748698298091
1035,-748,3864,1325,1748698298129
1038,-725,3887,1326,1748698298169
1035,-714,3856,1327,1748698298209
1069,-701,3889,1328,1748698298252
1037,-720,3877,1329,1748698298290
1034,-710,3860,1330,1748698298330
1019,-722,3878,1331,1748698298370
1044,-730,3888,1332,1748698298411
1061,-738,3878,1333,1748698298450
1056,-732,3890,1334,1748698298490
1025,-728,3883,1335,1748698298530
1003,-705,3888,1336,1748698298573
1014,-694,3880,1337,1748698298610
1026,-722,3892,1338,1748698298650
1056,-706,3871,1339,1748698298691
1042,-709,3877,1340,1748698298732
1032,-687,3886,1341,1748698298771
1027,-714,3869,1342,1748698298811
1050,-726,3885,1343,1748698298851
1058,-701,3880,1344,1748698298894
1007,-702,3868,1345,1748698298931
1047,-692,3898,1346,1748698298971
1022,-720,3873,1347,1748698299011
1048,-710,3862,1348,1748698299053
1037,-695,3890,1349,1748698299092
1050,-730,3899,1350,1748698299132
1013,-685,3897,1351,1748698299172
1046,-676,3862,1352,1748698299214
1029,-710,3885,1353,1748698299252
